PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
15543136	BAZ1B	TF Pmarker	Hela cell	Cancer cell	Uterus	low-throughput	Western blot;Immunofluorescent staining;Flow cytometry;qRT-PCR	The Williams syndrome transcription factor interacts  with PCNA to target chromatin remodelling by ISWI to replication foci	Here we provide evidence that the Williams syndrome transcription factor (WSTF) is targeted to replication foci through direct interaction with the DNA clamp PCNA, an important coordinator of DNA and chromatin replication.		133	SMARCA5;PCNA		Disease Marker	Williams syndrome
15543136	PCNA	TF Pmarker	Hela cell	Cancer cell	Uterus	low-throughput	Western blot;Immunofluorescent staining;Flow cytometry;qRT-PCR	The Williams syndrome transcription factor interacts with PCNA to target chromatin remodelling by ISWI to replication foci	Most PCNA-binding proteins interact with PCNA through a socalled ‘PCNA-binding motif ’		135	SMARCA5;BAZ1B		Disease Marker	Williams syndrome
15548705	STAT1	TF Pmarker	Breast cancer cell	Cancer cell	Breast	low-throughput	Weston blot;Immunofluorescent staining;Microscopic observation	STAT1: A Modulator of Chemotherapy-induced Apoptosis	We conclude that doxorubicin potentiates STAT1 activation in response to IFN-, and that this combination results in enhanced apoptosis in breast cancer cells.		136			Disease Marker	Breast Cancer
15572854	GATA3	TF Pmarker	T cell	Cancer cell	Lymph	low-throughput	qRT-PCR	Increased mRNA Expression of Th1-Cytokine Signaling Molecules in Patients with HTLV-I-Associated Myelopathy/Tropical Spastic Paraparesis	It has been shown that cytokine signaling molecules, including transcription factors T-bet and GATA-3, interleukin-12 receptor β2 (IL-12Rβ2) and suppressors of cytokine signaling (SOCS), such as SOCS1, are important in differentiation of naive T cells into Th2 helper T cells		137	SOCS3;SOCS1	CL_0000084	Disease Marker	Human T-lymphotropic virus type I (HTLV-I)-associated myelopathy/tropical spastic paraparesis (HAM/TSP).
15572854	SOCS1	TF Pmarker	T cell	Cancer cell	Lymph	low-throughput	qRT-PCR	Increased mRNA Expression of Th1-Cytokine Signaling Molecules in Patients with HTLV-I-Associated Myelopathy/Tropical Spastic Paraparesis	It has been shown that cytokine signaling molecules, including transcription factors T-bet and GATA-3, interleukin-12 receptor β2 (IL-12Rβ2) and suppressors of cytokine signaling (SOCS), such as SOCS1, are important in differentiation of naive T cells into Th4 helper T cells		138	SOCS3;GATA3	CL_0000084	Disease Marker	Human T-lymphotropic virus type I (HTLV-I)-associated myelopathy/tropical spastic paraparesis (HAM/TSP).
15577322	TRPM1	TF Pmarker	Melanocytes cell	Cancer cell	Skin	low-throughput + high-throughput	Western blot;RT-PCR;DNA-seq	Human melastatin 1 (TRPM1) is regulated by MITF and produces multiple polypeptide isoforms in melanocytes and melanoma	Melastatin 1 (MLSN1), originally identified as melanoma metastasis suppressor, represents a TRPM subfamily of transient receptor potential (TRP) proteins which serve diverse biological roles in a wide variety of cell types.		140	MITF		Disease Marker	Melanoma
15577322	MITF	TF Pmarker	Melanocytes cell	Cancer cell	Skin	low-throughput + high-throughput	Western blot;RT-PCR;DNA-seq	Human melastatin 1 (TRPM1) is regulated by MITF and produces multiple polypeptide isoforms in melanocytes and melanoma	In this study, we identified a 654 bp upstream sequence of MLSN1, containing four E boxes(E1–E4), including an 11 bp M box (E4), that is sufficient for melanocyte-specific transcription and activation by the melanocyte transcription factor MITF (a bHLH-zip factor).		141	TRPM1		Disease Marker	Melanoma
15629771	TOP2A	TF Pmarker	Cervical cancer cell	Cancer cell	Uterus	low-throughput + high-throughput	qRT-PCR;Flow cytometry;Microscopic observation;RNA-seq	Gene expression profiles of primary HPV16- and HPV18-infected early stage cervical cancers and normal cervical epithelium:identification of novel candidate molecular markers for cervical cancer diagnosis and therapy	TOP2A Is one of the genes that is overexpressed in CVX 		144			Disease Marker	Cervical Cancer
15644781	TFEB	TF Pmarker	Renal carcinomas cell	Cancer cell	Kidney	low-throughput + high-throughput	RT-PCR;Western blot;Microscopic observation;DNA-Seq	Renal Carcinomas With the t(6;11)(p21;q12)Clinicopathologic Features and Demonstration of the Specific Alpha-TFEB Gene Fusion by Immunohistochemistry, RT-PCR, and DNA PCR	Nuclear immunoreactivity for TFEB protein is a highly sensitive and specific diagnostic marker for these renal neoplasms		147	TFEB		Disease Marker	Renal Carcinomas
15708372	SP3	TF Pmarker	Prostate carcinoma cell	Cancer cell	Prostate	low-throughput + high-throughput	Western blot;qPCR;DNA-seq	Sp1 and Sp3 transcription factors upregulate the proximal promoter of the human prostate-speciWc antigen gene in prostate cancer cells	SP1 and SP3 are involved in the basal expression of PSA in prostate cancer cells.		149	SP1	CL_0001064	Disease Marker	Prostate carcinoma
15708372	SP1	TF Pmarker	Prostate carcinoma cell	Cancer cell	Prostate	low-throughput + high-throughput	Western blot;qPCR;DNA-seq	Sp1 and Sp3 transcription factors upregulate the proximal promoter of the human prostate-speciWc antigen gene in prostate cancer cells	SP1 and SP3 are involved in the basal expression of PSA in prostate cancer cells.		150	SP3	CL_0001064	Disease Marker	Prostate carcinoma
15722794	TTF1	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput	Immunohistochemistry;Microscopic observation	CDX2 Immunostaining as a Gastrointestinal MarkerExpression in Lung Carcinomas Is a Potential Pitfall	Of these 10 cases, 4 (3 adenocarcinomas and1 large cell carcinoma) were TTF-1 positive, CK7 positive,and CK20 negative.		152	CDX2	CL_0001064	Disease Marker	Lung Carcinomas
15826304	CEACAM6	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Flow-throughput cytometry;Western blot;qPCR	Myeloid antigens in childhood lymphoblastic leukemia: clinical data point to regulation of CD66c distinct from other myeloid antigens	Granulocytic marker CD66c -- Carcinoembryonic antigen-related cell adhesion molecule 6 (CEACAM6) is aberrantly expressed on ALL with strong correlation to genotype.		159		CL_0000542	Disease Marker	Acute myeloid Leukemia
15826304	CEACAM6	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Flow-throughput cytometry;Western blot;qPCR	Myeloid antigens in childhood lymphoblastic leukemia: clinical data point to regulation of CD66c distinct from other myeloid antigens	Granulocytic marker CD66c -- Carcinoembryonic antigen-related cell adhesion molecule 6 (CEACAM6) is aberrantly expressed on ALL with strong correlation to genotype.		160		CL_0001065	Disease Marker	Acute myeloid Leukemia
15999366	CDKN2A	TF Pmarker	Liver carcinoma cell	Cancer cell	Liver	low-throughput	Immunohistochemical Analysis;Methylation-Specific Polymerase Chain Reaction;Microscopic observation	Overexpressed Id-1 is associated with a high risk of hepatocellular carcinoma development in patients with cirrhosis without transcriptional repression of p16	P16 is inhibited by ID1		167	ID1	CL_0001064	Disease Marker	Hepatocellular carcinoma
16007217	EGR1	TF Pmarker	Foreskin carcinoma cell	Cancer cell	Foreskin	low-throughput + high-throughput	RT–PCR;Weston blot;ChIP assay;Immunoblot analysis	Id2 protein is selectively upregulated by UVB in primary, but not in immortalized human keratinocytes and inhibits differentiation	ID2 promoter interacts with known Id2 promoter (ETS) binding factors ERF1/2 and FLI1, but not with c-Myc		169	ID2	CL_0001064	Disease Marker	Skin Cancer
16007217	EGR2	TF Pmarker	Foreskin carcinoma cell	Cancer cell	Foreskin	low-throughput + high-throughput	RT–PCR;Weston blot;ChIP assay;Immunoblot analysis	Id2 protein is selectively upregulated by UVB in primary, but not in immortalized human keratinocytes and inhibits differentiation	ID2 promoter interacts with known Id2 promoter (ETS) binding factors ERF1/2 and FLI1, but not with c-Myc		170	ID2	CL_0001064	Disease Marker	Skin Cancer
16007217	FLI1	TF Pmarker	Foreskin carcinoma cell	Cancer cell	Foreskin	low-throughput + high-throughput	RT–PCR;Weston blot;ChIP assay;Immunoblot analysis	Id2 protein is selectively upregulated by UVB in primary, but not in immortalized human keratinocytes and inhibits differentiation	ID2 promoter interacts with known Id2 promoter (ETS) binding factors ERF1/2 and FLI1, but not with c-Myc		171	ID2	CL_0001064	Disease Marker	Skin Cancer
16015666	H19	TF Pmarker	Brain carcinoma cell	Cancer cell	Brain	low-throughput	RT-PCR	DNA methylation in the CTCF-binding site I and the expression pattern of the H19 gene: does positive expression predict poor prognosis in early stage head and neck carcinomas?	However, the significant correlation between H19 expression and tumor recurrence suggest that this transcript could be a marker for the progression of HNSCC.		173	CTCF	CL_0001064	Disease Marker	Head and neck Carcinomas
16083704	CYP3A4	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput	RT-PCR;qPCR;Weston blot;Immunofluorescent staining	Complementary Stimulation of Hepatobiliary Transport and Detoxification Systems by Rifampicin and Ursodeoxycholic Acid in Humans	RIFA enhanced bile acid detoxification as well as bilirubin conjugation and excretion as reflected by enhanced expression of CYP3A4,UGT1A1, and MRP2.		182			Disease Marker	Liver diseases
16083704	UGT1A1	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput	RT-PCR;qPCR;Weston blot;Immunofluorescent staining	Complementary Stimulation of Hepatobiliary Transport and Detoxification Systems by Rifampicin and Ursodeoxycholic Acid in Humans	RIFA enhanced bile acid detoxification as well as bilirubin conjugation and excretion as reflected by enhanced expression of CYP3A4,UGT1A1, and MRP2.		183			Disease Marker	Liver diseases
16083704	ABCC2	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput	RT-PCR;qPCR;Weston blot;Immunofluorescent staining	Complementary Stimulation of Hepatobiliary Transport and Detoxification Systems by Rifampicin and Ursodeoxycholic Acid in Humans	RIFA enhanced bile acid detoxification as well as bilirubin conjugation and excretion as reflected by enhanced expression of CYP3A4,UGT1A1, and MRP2.		184			Disease Marker	Liver diseases
16110260	GATA6	TF Pmarker	Ovarian germ cell tumors cell	Cancer cell	Ovary	low-throughput	Immunohistochemistry;Microscopic observation	Transcription Factors GATA-4 and GATA-6, and their Potential Downstream Effectors in Ovarian Germ Cell Tumors	As transcription factors GATA-4 and GATA-6 as well as their downstream factors (e.g. HNF-4, BMP-2 and IHH) are essential for normal yolk sac development, we studied their expression in 20 ovarian GCTs		189	IHH;BMP2;HNF4A		Disease Marker	Ovarian Germ cellTumors
16110260	HNF4A	TF Pmarker	Ovarian germ cell tumors cell	Cancer cell	Ovary	low-throughput	Immunohistochemistry;Microscopic observation	Transcription Factors GATA-4 and GATA-6, and their Potential Downstream Effectors in Ovarian Germ Cell Tumors	The fact that GATA-6 and HNF-4 are expressed exclusively in endodermal tissues indicates that these transcription factors play a role in the differentiation of germ cells towards the endodermal phenotype.		190	GATA6;GATA4		Disease Marker	Ovarian Germ cellTumors
16110260	BMP2	TF Pmarker	Ovarian germ cell tumors cell	Cancer cell	Ovary	low-throughput	Immunohistochemistry;Microscopic observation	Transcription Factors GATA-4 and GATA-6, and their Potential Downstream Effectors in Ovarian Germ Cell Tumors	Dysgerminomas, on the contrary, expressed only GATA-4 and, in a minority of cases, IHH and BMP-2.		191	GATA6;GATA4		Disease Marker	Ovarian Germ cellTumors
16119980	CDX2	TF Pmarker	Colorectal carcinoma cell	Cancer cell	Colon	low-throughput	Immunohistochemistry;Microscopic observation	CDX2 is a useful marker of intestinal-type differentiation: a tissue microarray-based study of 629 tumors from various sites	CDX2 is a useful marker for intestinal-type differentiation, is rarely seen in tumors from the other sites evaluated, and may be useful in determining the site of origin for some metastatic tumors.		193			Disease Marker	Colorectal carcinoma
16865673	YY1	TF Pmarker	Stem cell	Cancer cell	Epithelium	low-throughput	Western blot;RT-PCR	The putative human stem cell marker, Rex-1 (Zfp42): structural classification and expression in normal human epithelial and carcinoma cell cultures	We have generated a molecular model of the human REX1 zinc finger domains based on the crystal structure of the YY1 transcription factor.		210	REXO1	CL_0000034	Disease Marker	Cancer disease
16867224	ATF1	TF Pmarker	Clear cell sarcoma of soft tissue cell	Cancer cell	Muscle	low-throughput + high-throughput	qRT-PCR;Western blot;DNA-seq;RT-PCR;qPCR	Constitutive Activation of Neuregulin/ERBB3 Signaling Pathway in Clear Cell Sarcoma of Soft Tissue	A fusion between the Ewing sarcoma gene (EWSR1) and the activating transcription factor 1 (ATF1) gene.		211	EWSR1		Disease Marker	Clear cell Sarcoma
16867224	EWSR1	TF Pmarker	Clear cell sarcoma of soft tissue cell	Cancer cell	Muscle	low-throughput + high-throughput	qRT-PCR;Western blot;DNA-seq;RT-PCR;qPCR	Constitutive Activation of Neuregulin/ERBB3 Signaling Pathway in Clear Cell Sarcoma of Soft Tissue	Clear cell sarcoma of soft tissue (CCSST) represents a highly malignant tumor of the musculoskeletal system that is characterized by the chromosomal translocation of the Ewing sarcoma gene (EWSR1) and activating transcription factor 1 (ATF1).		212	ATF1		Disease Marker	Clear cell Sarcoma
16872277	NRF1	TF Pmarker	Liver carcinoma cell	Cancer cell	Liver	low-throughput	RT–PCR;Western blot;Microscopic observation;Immunofluorescent staining	Negative regulation of the Nrf1 transcription factor by its N-terminaldomain is independent of Keap1: Nrf1, but not Nrf2, is targeted to theendoplasmic reticulum	NRF1 (nuclear factor-erythroid 2 p45 subunit-related factor 1) and NRF2 regulate ARE (antioxidant response element)-driven genes.		213	GABPA	CL_0001064	Cell Marker
16872277	GABPA	TF Pmarker	Liver carcinoma cell	Cancer cell	Liver	low-throughput	RT–PCR;Western blot;Microscopic observation;Immunofluorescent staining	Negative regulation of the Nrf1 transcription factor by its N-terminaldomain is independent of Keap1: Nrf1, but not Nrf2, is targeted to theendoplasmic reticulum	NRF1 (nuclear factor-erythroid 2 p45 subunit-related factor 1) and NRF2 regulate ARE (antioxidant response element)-driven genes.		214	NRF1	CL_0001064	Cell Marker
16882943	SOX18	TF Pmarker	Melanocytes cell	Cancer cell	Skin	low-throughput	Microscopic observation;Western blot;immunohistochemical	Effect of Disrupted SOX18 Transcription Factor Function on Tumor Growth, Vascularization, and Endothelial Development	The SOX18 transcription factor is a key regulator of murine and human blood vessel formation, SOX18 is a potential target for antiangiogenic therapy of human cancers.		215	PECAM1;CSPG4		Disease Marker	Breast Cancer
16951173	AR	TF Pmarker	Epithelial cell	Cancer cell	Prostate	low-throughput	RT-PCR;Taqman PCR;Western blot;Flow cytometry	Low-Calcium Serum-Free Defined Medium Selects for Growthof Normal Prostatic Epithelial Stem Cells	Prostatic stem cells also express the ABC transporter G2 isotype protein but not androgen receptor (AR) or P63 proteins.		218	TP63	CL_0000066	Cell Marker
16951173	TP63	TF Pmarker	Epithelial cell	Cancer cell	Prostate	low-throughput	RT-PCR;Taqman PCR;Western blot;Flow cytometry	Low-Calcium Serum-Free Defined Medium Selects for Growthof Normal Prostatic Epithelial Stem Cells	Prostatic stem cells also express the ABC transporter G2 isotype protein but not androgen receptor (AR) or P63 proteins.		219	AR	CL_0000066	Cell Marker
16962318	YY1	TF Pmarker	Stem cell	Cancer cell	Bone	low-throughput	RT-PCR;Immunohistochemistry;Immunofluorescent staining;Western blot;Microscopic observation	Expression of transcription factor Yin Yang 1 inhuman osteosarcomas	The transcription factor Yin Yang 1 (YY1) is known to be present in some human cancer celllines and its expression correlates with immune-mediated apoptosis.		221		CL_0000034	Disease Marker	Osteosarcomas
16964294	AXIN1	TF Pmarker	Liver cell	Cancer cell	Liver	low-throughput	Microscopic observation;Immunohistochemistry;RT–PCR;qRT-PCR	Differential effects of inactivated Axin1 and activatedb-catenin mutationsin human hepatocellular carcinomas	The tumor suppressor function of AXIN1 in HCC may be related to another, non-Wnt pathway.		222	CTNNBIP1	CL_0000182	Disease Marker	Hepatocellular Carcinomas
16965956	PLAG1	TF Pmarker	Leiomyoma cell	Cancer cell	Vulvar	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;DNA-seq	A clonal translocation (7;8)(p13;q11.2) in a leiomyoma of the vulva	The transcription factor gene PLAG1,located at 8q12, which is rearranged and activated bypromoter swapping or substitution in pleomorphic adeno-mas of the salivary glands, lipoblastomas, and some hepa-toblastomas.		223	RB1CC1;OCM		Disease Marker	Leiomyoma
16965956	OCM	TF Pmarker	Leiomyoma cell	Cancer cell	Vulvar	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;DNA-seq	A clonal translocation (7;8)(p13;q11.2) in a leiomyoma of the vulva	Possible candidate genes include the OCM gene at 7p13~p11, which codes for a calcium-binding oncodevelopmental protein oncomodulin, the MOS oncogene at 8q11, and the RB1CC1 gene at 8q11.		224	RB1CC1		Disease Marker	Leiomyoma
16965956	RB1CC1	TF Pmarker	Leiomyoma cell	Cancer cell	Vulvar	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;DNA-seq	A clonal translocation (7;8)(p13;q11.2) in a leiomyoma of the vulva	Possible candidate genes include the OCM gene at 7p13~p11, which codes for a calcium-binding oncodevelopmental protein oncomodulin, the MOS oncogene at 8q11, and the RB1CC1 gene at 8q11.		225	OCM		Disease Marker	Leiomyoma
16981245	CEBPA	TF Pmarker	Stomach carcinoma cell	Cancer cell	Stomach	low-throughput + high-throughput	Western blot;Immunohistochemistry;;Immunofluorescent staining;Microscopic observation	C/EBPbeta is over-expressed in gastric carcinogenesis andis associated with COX-2 expression	C/EBPbeta and KI67, a marker of cell proliferation, were also co-expressedin primary GC.		227	MKI67	CL_0001064	Disease Marker	Gastric carcinogenesis
16989659	RUNX1	TF Pmarker	Leukaemic cell	Cancer cell	Blood	low-throughput	RT-PCR;Western blot	Common gene expression signatures in t(8;21)- andinv(16)-acute myeloid leukaemia	Human acute myeloid leukaemia (AML) involving a core-binding factor(CBF) transcription factor is called CBF leukaemia. In these leukaemias,AML1 (RUNX1, PEBP2aB, CBFa2)-MTG8 (ETO) and CBFB(PEBP2B)-MYH11 chimaeric proteins are generated by t(8;21) and inv(17) respectively.		228	CBFB		Disease Marker	Acute myelogenous Leukemia
